tick_id,day,route_id,recovery_before,route_choice_effect,forecast_effect,task_effect,drill_effect,reload_effect,recovery_after,consequence_after_reload,visible_recovery_marker
0,1,riverbend_roofward,0.66,0.002,-0.006,0.0,0.0,0.006,0.662,False,riverbend_roofward:0.66
1,1,roofward_archive,0.636,0.002,0.0,0.0,0.0,0.0,0.638,False,roofward_archive:0.64
2,1,archive_signal,0.612,0.002,0.0,0.0,0.0,0.0,0.614,False,archive_signal:0.61
3,1,signal_orchard,0.588,0.002,0.0,0.0,0.0,0.0,0.59,False,signal_orchard:0.59
4,1,orchard_riverbend,0.564,0.002,0.0,0.0,0.0,0.0,0.566,False,orchard_riverbend:0.57
5,1,central_repair_ring,0.54,0.012,0.0,0.0,0.0,0.0,0.552,False,central_repair_ring:0.55
6,1,riverbend_roofward,0.662,0.002,0.0,0.0,0.0,0.0,0.664,False,riverbend_roofward:0.66
7,1,roofward_archive,0.638,0.002,0.0,0.0,0.0,0.0,0.64,False,roofward_archive:0.64
8,1,archive_signal,0.614,0.002,0.01,0.0,0.0,0.0,0.626,False,archive_signal:0.63
9,1,signal_orchard,0.59,0.002,0.0,0.0,0.0,0.0,0.592,False,signal_orchard:0.59
10,1,orchard_riverbend,0.566,0.002,0.0,0.0,0.0,0.0,0.568,False,orchard_riverbend:0.57
11,1,central_repair_ring,0.552,0.012,0.0,0.0,0.0,0.0,0.564,False,central_repair_ring:0.56
12,1,riverbend_roofward,0.664,0.002,0.0,0.0,0.0,0.0,0.666,False,riverbend_roofward:0.67
13,1,roofward_archive,0.64,0.002,0.0,0.0,0.0,0.0,0.642,False,roofward_archive:0.64
14,1,archive_signal,0.626,0.002,0.0,0.0,0.0,0.0,0.628,False,archive_signal:0.63
15,1,signal_orchard,0.592,0.002,0.0,0.0,0.0,0.006,0.6,False,signal_orchard:0.60
16,2,orchard_riverbend,0.568,0.002,0.01,0.0,0.0,0.006,0.586,True,orchard_riverbend:0.59
17,2,central_repair_ring,0.564,0.012,0.0,0.0,0.0,0.0,0.576,False,central_repair_ring:0.58
18,2,riverbend_roofward,0.666,0.002,0.0,0.0,0.0,0.0,0.668,False,riverbend_roofward:0.67
19,2,roofward_archive,0.642,0.002,0.0,0.0,0.0,0.0,0.644,False,roofward_archive:0.64
20,2,archive_signal,0.628,0.002,0.0,0.0,0.0,0.0,0.63,False,archive_signal:0.63
21,2,signal_orchard,0.6,0.012,0.0,0.0,0.0,0.0,0.612,False,signal_orchard:0.61
22,2,orchard_riverbend,0.586,0.002,0.0,0.0,0.0,0.0,0.588,False,orchard_riverbend:0.59
23,2,central_repair_ring,0.576,0.012,0.0,0.0,0.0,0.0,0.588,False,central_repair_ring:0.59
24,2,riverbend_roofward,0.668,0.002,0.01,0.0,0.0,0.0,0.68,False,riverbend_roofward:0.68
25,2,roofward_archive,0.644,0.012,0.0,0.0,0.0,0.0,0.656,False,roofward_archive:0.66
26,2,archive_signal,0.63,0.002,0.0,0.0,0.0,0.0,0.632,False,archive_signal:0.63
27,2,signal_orchard,0.612,0.002,0.0,0.0,0.0,0.0,0.614,False,signal_orchard:0.61
28,2,orchard_riverbend,0.588,0.012,0.0,0.0,0.0,0.0,0.6,False,orchard_riverbend:0.60
29,2,central_repair_ring,0.588,0.012,0.0,0.0,0.0,0.0,0.6,False,central_repair_ring:0.60
30,2,riverbend_roofward,0.68,0.002,0.0,0.0,0.0,0.0,0.682,False,riverbend_roofward:0.68
31,2,roofward_archive,0.656,0.012,0.0,0.0,0.0,0.006,0.674,True,roofward_archive:0.67
32,3,archive_signal,0.632,0.002,0.01,0.0,0.0,0.006,0.65,True,archive_signal:0.65
33,3,signal_orchard,0.614,0.002,0.0,0.0,0.0,0.0,0.616,False,signal_orchard:0.62
34,3,orchard_riverbend,0.6,0.012,0.0,0.0,0.0,0.0,0.612,False,orchard_riverbend:0.61
35,3,central_repair_ring,0.6,0.012,0.0,0.0,0.0,0.0,0.612,False,central_repair_ring:0.61
36,3,riverbend_roofward,0.682,0.002,0.0,0.0,0.0,0.0,0.684,False,riverbend_roofward:0.68
37,3,roofward_archive,0.674,0.002,0.0,0.0,0.0,0.0,0.676,False,roofward_archive:0.68
38,3,archive_signal,0.65,0.002,0.0,0.0,0.0,0.0,0.652,False,archive_signal:0.65
39,3,signal_orchard,0.616,0.002,0.0,0.0,0.0,0.0,0.618,False,signal_orchard:0.62
40,3,orchard_riverbend,0.612,0.012,0.01,0.0,0.0,0.0,0.634,False,orchard_riverbend:0.63
41,3,central_repair_ring,0.612,0.012,0.0,0.0,0.0,0.0,0.624,False,central_repair_ring:0.62
42,3,riverbend_roofward,0.684,0.002,0.0,0.0,0.0,0.0,0.686,False,riverbend_roofward:0.69
43,3,roofward_archive,0.676,0.002,0.0,0.0,0.0,0.0,0.678,False,roofward_archive:0.68
44,3,archive_signal,0.652,0.002,0.0,0.0,0.0,0.0,0.654,False,archive_signal:0.65
45,3,signal_orchard,0.618,0.012,0.0,0.0,0.0,0.0,0.63,False,signal_orchard:0.63
46,3,orchard_riverbend,0.634,0.002,0.0,0.0,0.0,0.0,0.636,False,orchard_riverbend:0.64
47,3,central_repair_ring,0.624,0.012,0.0,0.0,0.0,0.006,0.642,True,central_repair_ring:0.64
48,4,riverbend_roofward,0.686,0.002,0.01,0.0,0.0,0.006,0.704,True,riverbend_roofward:0.70
49,4,roofward_archive,0.678,0.012,0.0,0.0,0.0,0.0,0.69,False,roofward_archive:0.69
50,4,archive_signal,0.654,0.002,0.0,0.0,0.0,0.0,0.656,False,archive_signal:0.66
51,4,signal_orchard,0.63,0.012,0.0,0.0,0.0,0.0,0.642,False,signal_orchard:0.64
52,4,orchard_riverbend,0.636,0.012,0.0,0.0,0.0,0.0,0.648,False,orchard_riverbend:0.65
53,4,central_repair_ring,0.642,0.002,0.0,0.0,0.0,0.0,0.644,False,central_repair_ring:0.64
54,4,riverbend_roofward,0.704,0.002,0.0,0.0,0.0,0.0,0.706,False,riverbend_roofward:0.71
55,4,roofward_archive,0.69,0.012,0.0,0.0,0.0,0.0,0.702,False,roofward_archive:0.70
56,4,archive_signal,0.656,0.002,0.01,0.0,0.0,0.0,0.668,False,archive_signal:0.67
57,4,signal_orchard,0.642,0.012,0.0,0.0,0.0,0.0,0.654,False,signal_orchard:0.65
58,4,orchard_riverbend,0.648,0.012,0.0,0.036,0.0,0.0,0.696,False,orchard_riverbend:0.70
59,4,central_repair_ring,0.644,0.002,0.0,0.0,0.0,0.0,0.646,False,central_repair_ring:0.65
60,4,riverbend_roofward,0.706,0.002,0.0,0.0,0.0,0.0,0.708,False,riverbend_roofward:0.71
61,4,roofward_archive,0.702,0.012,0.0,0.0,0.0,0.0,0.714,False,roofward_archive:0.71
62,4,archive_signal,0.668,0.002,0.0,0.028,0.0,0.006,0.704,True,archive_signal:0.70
63,4,signal_orchard,0.654,0.012,0.0,0.0,0.0,0.006,0.672,True,signal_orchard:0.67
64,5,orchard_riverbend,0.696,0.002,0.01,0.0,0.0,0.006,0.714,True,orchard_riverbend:0.71
65,5,central_repair_ring,0.646,0.012,0.0,0.0,0.0,0.0,0.658,False,central_repair_ring:0.66
66,5,riverbend_roofward,0.708,0.002,0.0,0.028,0.0,0.0,0.738,False,riverbend_roofward:0.74
67,5,roofward_archive,0.714,0.012,0.0,0.0,0.012,0.0,0.738,False,roofward_archive:0.74
68,5,archive_signal,0.704,0.002,0.0,0.0,0.0,0.0,0.706,False,archive_signal:0.71
69,5,signal_orchard,0.672,0.012,0.0,0.0,0.0,0.0,0.684,False,signal_orchard:0.68
70,5,orchard_riverbend,0.714,0.002,0.0,0.0,0.0,0.0,0.716,False,orchard_riverbend:0.72
71,5,central_repair_ring,0.658,0.012,0.0,0.0,0.012,0.0,0.682,False,central_repair_ring:0.68
72,5,riverbend_roofward,0.738,0.002,0.01,0.0,0.0,0.0,0.75,False,riverbend_roofward:0.75
73,5,roofward_archive,0.738,0.012,0.0,0.0,0.0,0.0,0.75,False,roofward_archive:0.75
74,5,archive_signal,0.706,0.002,0.0,0.028,0.0,0.0,0.736,False,archive_signal:0.74
75,5,signal_orchard,0.684,0.012,0.0,0.0,0.0,0.0,0.696,False,signal_orchard:0.70
76,5,orchard_riverbend,0.716,0.002,0.0,0.0,0.0,0.0,0.718,False,orchard_riverbend:0.72
77,5,central_repair_ring,0.682,0.002,0.0,0.0,0.0,0.0,0.684,False,central_repair_ring:0.68
78,5,riverbend_roofward,0.75,0.012,0.0,0.036,0.0,0.0,0.798,False,riverbend_roofward:0.80
79,5,roofward_archive,0.75,0.002,0.0,0.0,0.0,0.006,0.758,True,roofward_archive:0.76
80,6,signal_orchard,0.696,0.002,0.01,0.0,0.0,0.006,0.714,True,signal_orchard:0.71
81,6,orchard_riverbend,0.718,0.002,0.0,0.0,0.0,0.0,0.72,False,orchard_riverbend:0.72
82,6,central_repair_ring,0.684,0.002,0.0,0.028,0.0,0.0,0.714,False,central_repair_ring:0.71
83,6,riverbend_roofward,0.798,0.012,0.0,0.0,0.012,0.0,0.822,False,riverbend_roofward:0.82
84,6,roofward_archive,0.758,0.012,0.0,0.0,0.0,0.0,0.77,False,roofward_archive:0.77
85,6,archive_signal,0.736,0.012,0.0,0.0,0.0,0.0,0.748,False,archive_signal:0.75
86,6,signal_orchard,0.714,0.002,0.0,0.0,0.0,0.0,0.716,False,signal_orchard:0.72
87,6,orchard_riverbend,0.72,0.002,0.0,0.0,0.012,0.0,0.734,False,orchard_riverbend:0.73
88,6,central_repair_ring,0.714,0.002,0.01,0.0,0.0,0.0,0.726,False,central_repair_ring:0.73
89,6,riverbend_roofward,0.822,0.012,0.0,0.0,0.0,0.0,0.834,False,riverbend_roofward:0.83
90,6,roofward_archive,0.77,0.012,0.0,0.0,0.0,0.0,0.782,False,roofward_archive:0.78
91,6,archive_signal,0.748,0.012,0.0,0.0,0.0,0.0,0.76,False,archive_signal:0.76
92,6,signal_orchard,0.716,0.002,0.0,0.0,0.0,0.0,0.718,False,signal_orchard:0.72
93,6,orchard_riverbend,0.734,0.002,0.0,0.0,0.0,0.006,0.742,False,orchard_riverbend:0.74
94,6,central_repair_ring,0.726,0.012,0.0,0.036,0.0,0.0,0.774,False,central_repair_ring:0.77
95,6,riverbend_roofward,0.834,0.012,0.0,0.0,0.0,0.006,0.852,True,riverbend_roofward:0.85
96,7,roofward_archive,0.782,0.002,0.01,0.0,0.0,0.006,0.8,True,roofward_archive:0.80
97,7,archive_signal,0.76,0.012,0.0,0.0,0.0,0.0,0.772,False,archive_signal:0.77
98,7,signal_orchard,0.718,0.002,0.0,0.036,0.0,0.0,0.756,False,signal_orchard:0.76
99,7,orchard_riverbend,0.742,0.002,0.0,0.0,0.012,0.0,0.756,False,orchard_riverbend:0.76
100,7,central_repair_ring,0.774,0.012,0.01,0.0,0.0,0.0,0.796,False,central_repair_ring:0.80
101,7,riverbend_roofward,0.852,0.012,0.0,0.0,0.0,0.0,0.864,False,riverbend_roofward:0.86
102,7,roofward_archive,0.8,0.002,0.0,0.0,0.0,0.0,0.802,False,roofward_archive:0.80
103,7,archive_signal,0.772,0.012,0.0,0.0,0.012,0.0,0.796,False,archive_signal:0.80
104,7,signal_orchard,0.756,0.012,0.01,0.0,0.0,0.0,0.778,False,signal_orchard:0.78
105,7,orchard_riverbend,0.756,0.012,0.0,0.0,0.0,0.0,0.768,False,orchard_riverbend:0.77
106,7,central_repair_ring,0.796,0.012,0.01,0.036,0.0,0.0,0.854,False,central_repair_ring:0.85
107,7,riverbend_roofward,0.864,0.012,0.0,0.0,0.012,0.0,0.888,False,riverbend_roofward:0.89
108,7,roofward_archive,0.802,0.002,0.0,0.0,0.0,0.0,0.804,False,roofward_archive:0.80
109,7,archive_signal,0.796,0.012,0.0,0.0,0.0,0.0,0.808,False,archive_signal:0.81
110,7,signal_orchard,0.778,0.012,0.0,0.0,0.0,0.0,0.79,False,signal_orchard:0.79
111,7,orchard_riverbend,0.768,0.012,0.0,0.0,0.0,0.006,0.786,True,orchard_riverbend:0.79
112,8,central_repair_ring,0.854,0.012,0.01,0.0,0.0,0.006,0.882,True,central_repair_ring:0.88
113,8,riverbend_roofward,0.888,0.012,0.0,0.0,0.0,0.0,0.9,False,riverbend_roofward:0.90
114,8,roofward_archive,0.804,0.002,0.0,0.036,0.0,0.0,0.842,False,roofward_archive:0.84
115,8,archive_signal,0.808,0.012,0.0,0.0,0.012,0.0,0.832,False,archive_signal:0.83
116,8,signal_orchard,0.79,0.012,0.0,0.0,0.0,0.0,0.802,False,signal_orchard:0.80
117,8,orchard_riverbend,0.786,0.002,0.01,0.0,0.0,0.0,0.798,False,orchard_riverbend:0.80
118,8,central_repair_ring,0.882,0.012,0.0,0.0,0.0,0.0,0.894,False,central_repair_ring:0.89
119,8,riverbend_roofward,0.9,0.012,0.0,0.0,0.0,0.0,0.912,False,riverbend_roofward:0.91
120,8,roofward_archive,0.842,0.012,0.01,0.0,0.0,0.0,0.864,False,roofward_archive:0.86
121,8,archive_signal,0.832,0.002,0.0,0.0,0.0,0.0,0.834,False,archive_signal:0.83
122,8,signal_orchard,0.802,0.002,0.0,0.036,0.0,0.0,0.84,False,signal_orchard:0.84
123,8,orchard_riverbend,0.798,0.002,0.01,0.0,0.0,0.0,0.81,False,orchard_riverbend:0.81
124,8,central_repair_ring,0.894,0.012,0.0,0.0,0.0,0.006,0.912,True,central_repair_ring:0.91
125,8,riverbend_roofward,0.912,0.012,0.0,0.0,0.0,0.0,0.924,False,riverbend_roofward:0.92
126,8,roofward_archive,0.864,0.012,0.0,0.036,0.0,0.0,0.912,False,roofward_archive:0.91
127,8,archive_signal,0.834,0.002,0.0,0.0,0.0,0.006,0.842,False,archive_signal:0.84
128,9,signal_orchard,0.84,0.012,0.01,0.0,0.0,0.006,0.868,True,signal_orchard:0.87
129,9,orchard_riverbend,0.81,0.002,0.0,0.0,0.0,0.0,0.812,False,orchard_riverbend:0.81
130,9,central_repair_ring,0.912,0.012,0.0,0.0,0.0,0.0,0.924,False,central_repair_ring:0.92
131,9,riverbend_roofward,0.924,0.012,0.0,0.0,0.012,0.0,0.94,False,riverbend_roofward:0.94
132,9,roofward_archive,0.912,0.012,0.0,0.0,0.0,0.0,0.924,False,roofward_archive:0.92
133,9,archive_signal,0.842,0.012,0.0,0.0,0.0,0.0,0.854,False,archive_signal:0.85
134,9,signal_orchard,0.868,0.012,0.01,0.0,0.0,0.0,0.89,False,signal_orchard:0.89
135,9,orchard_riverbend,0.812,0.002,0.0,0.0,0.012,0.0,0.826,False,orchard_riverbend:0.83
136,9,central_repair_ring,0.924,0.012,0.01,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
137,9,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
138,9,roofward_archive,0.924,0.012,0.0,0.036,0.0,0.0,0.94,False,roofward_archive:0.94
139,9,archive_signal,0.854,0.012,0.0,0.0,0.012,0.0,0.878,False,archive_signal:0.88
140,9,signal_orchard,0.89,0.012,0.01,0.0,0.0,0.0,0.912,False,signal_orchard:0.91
141,9,orchard_riverbend,0.826,0.002,0.0,0.0,0.0,0.0,0.828,False,orchard_riverbend:0.83
142,9,central_repair_ring,0.94,0.012,0.0,0.036,0.0,0.0,0.94,False,central_repair_ring:0.94
143,9,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,riverbend_roofward:0.94
144,10,roofward_archive,0.94,0.012,0.01,0.0,0.0,0.006,0.94,True,roofward_archive:0.94
145,10,archive_signal,0.878,0.012,-0.006,0.0,0.0,0.0,0.884,False,archive_signal:0.88
146,10,signal_orchard,0.912,0.012,0.0,0.036,0.0,0.0,0.94,False,signal_orchard:0.94
147,10,orchard_riverbend,0.828,0.002,0.0,0.0,0.012,0.0,0.842,False,orchard_riverbend:0.84
148,10,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
149,10,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
150,10,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
151,10,archive_signal,0.884,0.012,0.0,0.0,0.0,0.0,0.896,False,archive_signal:0.90
152,10,signal_orchard,0.94,0.002,0.01,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
153,10,orchard_riverbend,0.842,0.002,0.0,0.0,0.0,0.0,0.844,False,orchard_riverbend:0.84
154,10,central_repair_ring,0.94,0.012,0.0,0.036,0.0,0.0,0.94,False,central_repair_ring:0.94
155,10,riverbend_roofward,0.94,0.002,0.0,0.0,0.012,0.006,0.94,True,riverbend_roofward:0.94
156,10,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
157,10,archive_signal,0.896,0.012,0.01,0.0,0.0,0.0,0.918,False,archive_signal:0.92
158,10,signal_orchard,0.94,0.002,0.0,0.036,0.0,0.0,0.94,False,signal_orchard:0.94
159,10,orchard_riverbend,0.844,0.002,0.0,0.0,0.0,0.006,0.852,False,orchard_riverbend:0.85
160,11,central_repair_ring,0.94,0.002,0.01,0.0,0.0,0.006,0.94,True,central_repair_ring:0.94
161,11,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
162,11,roofward_archive,0.94,0.012,0.01,0.036,0.0,0.0,0.94,False,roofward_archive:0.94
163,11,archive_signal,0.918,0.012,0.0,0.0,0.012,0.0,0.94,False,archive_signal:0.94
164,11,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
165,11,orchard_riverbend,0.852,0.002,0.0,0.0,0.0,0.0,0.854,False,orchard_riverbend:0.85
166,11,central_repair_ring,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
167,11,riverbend_roofward,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,riverbend_roofward:0.94
168,11,roofward_archive,0.94,0.012,0.01,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
169,11,archive_signal,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
170,11,signal_orchard,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
171,11,orchard_riverbend,0.854,0.002,0.0,0.0,0.012,0.0,0.868,False,orchard_riverbend:0.87
172,11,central_repair_ring,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
173,11,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
174,11,roofward_archive,0.94,0.012,-0.006,0.036,0.0,0.0,0.94,False,roofward_archive:0.94
175,11,archive_signal,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,archive_signal:0.94
176,12,orchard_riverbend,0.868,0.002,0.01,0.0,0.0,0.006,0.886,True,orchard_riverbend:0.89
177,12,central_repair_ring,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
178,12,riverbend_roofward,0.94,0.002,0.01,0.036,0.0,0.0,0.94,False,riverbend_roofward:0.94
179,12,roofward_archive,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,roofward_archive:0.94
180,12,archive_signal,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
181,12,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
182,12,orchard_riverbend,0.886,0.002,0.0,0.0,0.0,0.0,0.888,False,orchard_riverbend:0.89
183,12,central_repair_ring,0.94,0.002,0.0,0.0,0.012,0.0,0.94,False,central_repair_ring:0.94
184,12,riverbend_roofward,0.94,0.012,0.01,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
185,12,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
186,12,archive_signal,0.94,0.012,0.0,0.036,0.0,0.006,0.94,True,archive_signal:0.94
187,12,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
188,12,orchard_riverbend,0.888,0.002,0.0,0.0,0.0,0.0,0.89,False,orchard_riverbend:0.89
189,12,central_repair_ring,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
190,12,riverbend_roofward,0.94,0.012,0.01,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
191,12,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,roofward_archive:0.94
192,13,archive_signal,0.94,0.002,0.01,0.0,0.0,0.006,0.94,True,archive_signal:0.94
193,13,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
194,13,orchard_riverbend,0.89,0.002,0.0,0.028,0.0,0.0,0.92,False,orchard_riverbend:0.92
195,13,central_repair_ring,0.94,0.002,0.0,0.0,0.012,0.0,0.94,False,central_repair_ring:0.94
196,13,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
197,13,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
198,13,archive_signal,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
199,13,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
200,13,orchard_riverbend,0.92,0.002,0.01,0.0,0.0,0.0,0.932,False,orchard_riverbend:0.93
201,13,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
202,13,riverbend_roofward,0.94,0.012,0.0,0.036,0.0,0.0,0.94,False,riverbend_roofward:0.94
203,13,roofward_archive,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,roofward_archive:0.94
204,13,archive_signal,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
205,13,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
206,13,orchard_riverbend,0.932,0.002,0.0,0.028,0.0,0.0,0.94,False,orchard_riverbend:0.94
207,13,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,central_repair_ring:0.94
208,14,riverbend_roofward,0.94,0.012,0.01,0.0,0.0,0.006,0.94,True,riverbend_roofward:0.94
209,14,roofward_archive,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
210,14,archive_signal,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
211,14,signal_orchard,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,signal_orchard:0.94
212,14,orchard_riverbend,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,orchard_riverbend:0.94
213,14,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
214,14,riverbend_roofward,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
215,14,roofward_archive,0.94,0.002,0.0,0.0,0.012,0.0,0.94,False,roofward_archive:0.94
216,14,archive_signal,0.94,0.002,0.01,0.0,0.0,0.0,0.94,False,archive_signal:0.94
217,14,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,signal_orchard:0.94
218,14,orchard_riverbend,0.94,0.002,0.0,0.028,0.0,0.0,0.94,False,orchard_riverbend:0.94
219,14,central_repair_ring,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,central_repair_ring:0.94
220,14,riverbend_roofward,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
221,14,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
222,14,archive_signal,0.94,0.002,0.0,0.036,0.0,0.0,0.94,False,archive_signal:0.94
223,14,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,signal_orchard:0.94
224,15,orchard_riverbend,0.94,0.002,0.01,0.0,0.0,0.006,0.94,True,orchard_riverbend:0.94
225,15,central_repair_ring,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
226,15,riverbend_roofward,0.94,0.002,0.0,0.028,0.0,0.0,0.94,False,riverbend_roofward:0.94
227,15,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
228,15,archive_signal,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
229,15,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
230,15,orchard_riverbend,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,orchard_riverbend:0.94
231,15,central_repair_ring,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
232,15,riverbend_roofward,0.94,0.002,-0.006,0.0,0.0,0.0,0.936,False,riverbend_roofward:0.94
233,15,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
234,15,archive_signal,0.94,0.002,0.0,0.036,0.0,0.0,0.94,False,archive_signal:0.94
235,15,signal_orchard,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,signal_orchard:0.94
236,15,orchard_riverbend,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,orchard_riverbend:0.94
237,15,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
238,15,riverbend_roofward,0.936,0.002,0.0,0.028,0.0,0.0,0.94,False,riverbend_roofward:0.94
239,15,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,roofward_archive:0.94
240,16,archive_signal,0.94,0.012,0.01,0.0,0.0,0.006,0.94,True,archive_signal:0.94
241,16,signal_orchard,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
242,16,orchard_riverbend,0.94,0.002,0.0,0.028,0.0,0.0,0.94,False,orchard_riverbend:0.94
243,16,central_repair_ring,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,central_repair_ring:0.94
244,16,riverbend_roofward,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
245,16,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
246,16,archive_signal,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
247,16,signal_orchard,0.94,0.012,0.0,0.0,0.012,0.0,0.94,False,signal_orchard:0.94
248,16,orchard_riverbend,0.94,0.002,0.01,0.0,0.0,0.006,0.94,True,orchard_riverbend:0.94
249,16,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,central_repair_ring:0.94
250,16,riverbend_roofward,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,riverbend_roofward:0.94
251,16,roofward_archive,0.94,0.002,0.0,0.0,0.012,0.0,0.94,False,roofward_archive:0.94
252,16,archive_signal,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,archive_signal:0.94
253,16,signal_orchard,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
254,16,orchard_riverbend,0.94,0.002,0.0,0.028,0.0,0.0,0.94,False,orchard_riverbend:0.94
255,16,central_repair_ring,0.94,0.012,0.0,0.0,0.0,0.006,0.94,True,central_repair_ring:0.94
256,17,riverbend_roofward,0.94,0.002,0.01,0.0,0.0,0.006,0.94,True,riverbend_roofward:0.94
257,17,roofward_archive,0.94,0.012,0.0,0.0,0.0,0.0,0.94,False,roofward_archive:0.94
258,17,archive_signal,0.94,0.012,0.0,0.036,0.0,0.0,0.94,False,archive_signal:0.94
259,17,signal_orchard,0.94,0.002,0.0,0.0,0.0,0.0,0.94,False,signal_orchard:0.94
